time,sha1_cert,reason
2/7/17 10:48,cc09f35423a1c108c992854fab1fb77f44755782,TorrentLocker C&C
2/7/17 10:17,5b9623d4078cc061dd998a99a14fc39e03ff0f69,Gozi MITM
2/7/17 10:05,46bd7bb0eedb1b0e055230eeb76ed1dfdb41dafc,TorrentLocker C&C
2/7/17 8:18,aa1e69d13fc190b5917ef69fa1abf3863f2115aa,Dridex C&C
2/6/17 16:05,346e1ba000e1a91fb5a1dbb97ffeaa1dde412c5f,Dridex C&C
2/6/17 16:05,5da58a8adbfce0807e8e1ebe8f54319798ec174e,Dridex C&C
2/6/17 16:04,7c0362463cc2bbdd16b9d2e246f0e4489b1fc3b7,Dridex C&C
2/6/17 16:04,6ce3740140128cf5500b56e1b5020bc22de647a1,Dridex C&C
2/2/17 14:31,bc2a55d2bcb8c1f7ae755801d8b0709034144ece,TorrentLocker C&C
2/2/17 7:53,1d1b4f67f070df5cae8f39553978f0adb3abd0c0,Gozi C&C
2/2/17 7:53,3ba9d829ac97f929db1a5590d01f2903067e0bb5,Gozi C&C
2/2/17 7:36,1f2093d33c6aaa0f1e9365991f37cc27623e2cf7,FindPOS C&C
1/30/17 14:49,cd48bd25003a233387c6a3991d9474dad364ca9a,Dridex C&C
1/30/17 14:49,7e1789fa7e4d346980c1157eeacc0d492dd5bea4,Dridex C&C
1/30/17 14:49,4e1c98bd2640f3ac8e1c9ab20cb835bd33b79da1,Dridex C&C
1/30/17 9:57,9ba59e04a7c8be3d94025d5319160d9cf016a843,Chthonic C&C
1/29/17 9:37,1b1eedd19f9f11337ebae28a03c4a9d660eeb3a8,Gootkit C&C
1/29/17 9:33,669f16d43846942f011fd152562fdb1f62f3ffb8,Gootkit C&C
1/29/17 8:49,2b0084c889c017a7074a09b5bb6e58e4d750dde7,TorrentLocker C&C
1/27/17 11:26,882a0223236b3559f4850157e3c99751b1c68190,Gozi MITM
1/26/17 12:32,d8eb24f90848872fdbeca39db34be1004f1b030d,Dridex C&C
1/26/17 12:32,dbf0337b21436fb62e6e79e888bdd90f2668b31f,Dridex C&C
1/25/17 14:36,789e7b3d3f8b1429c9869d168258e31f03f5e5fa,Chthonic MITM
1/25/17 14:35,88dc5c0a82ca47bd6ac538b74def4ca1c7921ff4,Chthonic MITM
1/25/17 13:36,748e318f082328d05e1ae68b88e5139ffa734b5a,Gootkit C&C
1/25/17 13:06,b879a20e6d1e05d6e10981ef2a75ce6245de620b,Kronos MITM
1/25/17 12:29,d9232aeff9e823a4d8c3dc77674a6bdd88ed6e9b,Dridex C&C
1/25/17 12:29,9e935b1f30af15da280de099ec7258978b69c756,Dridex C&C
1/25/17 12:29,b38a8655ecb569de29434ae8c7b187c93b84b606,Dridex C&C
1/24/17 10:39,1b43bb82f2fe80e5cef4de6e4b317fff51ba83b7,TorrrentLocker C&C
1/24/17 7:53,4535bf9ae7e786d77ee482d74b9a22cbe099be2e,Gootkit C&C
1/24/17 5:52,7a03a2d9f0cf405cd3ec2b1a10e26aa1b63657b1,Dridex C&C
1/24/17 5:52,6f4bb25cc36d1cbdf535d06f4b3ed4e45babbdd4,Dridex C&C
1/24/17 5:52,a97b7616d3cfe7fec84f270d15cdd149d30ecdc6,Dridex C&C
1/24/17 5:52,43855804f0a42b76ed9057b8209280f756f536ee,Dridex C&C
1/23/17 14:46,9be751e37edd8bc5f5c8a7880161400938ae0748,Android Marcher C&C
1/23/17 14:43,4e16a943da95d26dceb2073ba75b428058ebab60,Gozi MITM
1/23/17 11:31,441e8a8968fd3ab42e9578b530ee3cd35e59ef7b,Gozi MITM
1/23/17 9:14,dff991d6d9b0c947272bb3d7800b4177be492f91,Gootkit C&C
1/22/17 8:55,b4a9294818898d8495aa539f079d7a78800107fa,Gootkit C&C
1/21/17 11:14,cf7a4a2221b03ec1e60496223b8c85ce32abede6,Gootkit C&C
1/21/17 11:11,89f70f43f5d81a48f48acd5cdec9d37fd8a04bba,Gootkit C&C
1/20/17 16:35,db24814f7647f915719b06c4bcd7d963822fd507,TorrentLocker C&C
1/20/17 11:12,796a99bc9f7db31acdd48b5a761f70b3b2170bf9,Dridex C&C
1/20/17 11:12,57600086f446f893b99852b7e1952cf8979ffd4b,Dridex C&C
1/20/17 10:27,b5a7a29abe87c4930922ecd034ba0536839d4626,Gozi MITM
1/20/17 8:40,21a1c4b97d84ecd3eb6950c1b9f03135719e5dc0,Gootkit C&C
1/19/17 15:30,ec21cd3a9b2d4a0a5dc6d18c714bf4eab92213d2,Chthonic C&C
1/19/17 13:42,2d2bf324d7f352d9e6d49bb0d96e05196df793cc,Dridex C&C
1/19/17 13:29,216c507c18d06f143b3d7fad0f109c78879c825f,Gozi MITM
1/19/17 13:14,786c993a9f7fde40d18c1db03860e790a3f98317,Gozi MITM
1/19/17 13:06,7d8bc74a141bc6b2d832929515f1603469585421,Gozi MITM
1/19/17 8:06,74e1a239a7d059d38ed7764bcbbc2d56ae902060,Gozi MITM
1/18/17 13:12,0d74d0c723aa97f45323d1d9c70d71f20eddbff5,Gozi MITM
1/17/17 15:43,d9429bb2dad4bba281b3fc1febb5ce03aee9416c,Gozi MITM
1/17/17 13:49,5d0e4f8038bf483af1749e7ebc5a217a4bbd43e0,Dridex C&C
1/17/17 13:49,81c6eb5c917e4301cc81840c74938e9207bccee6,Dridex C&C
1/17/17 13:49,450f887a4af0194eb581d56080a3babfbc1d12b4,Dridex C&C
1/16/17 10:52,e692702661bd40a2688122ca3f1459af011cbccc,Gozi MITM
1/16/17 10:50,84695c6e8b10f6e6b0bd359298f1b476a8e34bfc,Gozi MITM
1/16/17 10:29,12b3585397925294aee79bd21228bd83c0ff7210,Gozi MITM
1/16/17 9:17,527099bd97e1c8e877091378066e918b1563ef8d,Gootkit C&C
1/12/17 9:26,6ed2085ee87a3e84bae9dc3dead003ab4ece9c91,Gozi MITM
1/12/17 9:23,9bf070313eae9880061468f148cf10ca354c6491,Gozi MITM
1/9/17 11:49,a0c230b845020c7acad0183d9215402b52f879d8,Gozi MITM
1/5/17 7:34,eb98f00e43e7a132e53f5a2d03208d4758e40b56,Dridex C&C
1/5/17 7:34,3db0611abfb19d1bfe5e2835bad8854a50e928b0,Dridex C&C
1/5/17 7:34,38d50be8831f4a2ae931dd3156a8cd8e1217bd53,Dridex C&C
1/4/17 17:43,7b72316fe4a9069c8b4f973dbb2868f1b9e9fa63,Gootkit C&C
12/30/16 7:54,1d05c6fef14d2671d759a05b496464b831c650e8,Gootkit C&C
12/28/16 10:03,a82dd258544acf0a109296493421262397741db7,Gootkit C&C
12/27/16 19:19,df6f665e91d2fe8a338f778ad53c1921fcab3d8f,Gozi MITM
12/27/16 19:13,9a54ba7cee6aaef57e6e1a266dcbdae91237394b,Gozi MITM
12/25/16 8:54,c5036f5e25b19c8d376e175283500bbce4a4d19a,Dridex C&C
12/25/16 8:54,9c31420220917a09fa3f26ce826c83da3dc3d409,Dridex C&C
12/25/16 8:50,62bdb404038f4d32a75199d7ac01d091bbe446e2,Gootkit C&C
12/24/16 12:27,d4f3ef1bef3d140ad91e83c18aaf28ad3ac87980,Vawtrak C&C
12/24/16 12:18,1071d060d0c1257a33fbfd9b83dec0ab30436e04,Dridex C&C
12/23/16 7:38,d496422a7934df513c1683844c8a6869e6462f6f,Gootkit C&C
12/22/16 12:32,bfd580574197751ef63921b59c9a7caff14306c5,Dridex C&C
12/22/16 12:32,06072c50f131ca75799cb55726b289ce35c0d048,Dridex C&C
12/22/16 12:32,b5ad8c783c57efbd676491a5d2d7a863163d9e14,Dridex C&C
12/22/16 12:32,0799fabe788588137e90f0828d06b5343269abe4,Dridex C&C
12/22/16 10:10,e21a067fe337afe038233c6ed3022e1cd537bd50,Gozi MITM
12/22/16 10:07,070066913cdc3440a199b7972db655b6d66a7e0f,Gozi MITM
12/21/16 8:55,03a9c8bd3e092ef8731db98ec0fa3eb6df838b08,TorrentLocker C&C
12/20/16 14:58,4ffab6863cc37fa2bdb1b64496adec4561070472,Gootkit C&C
12/19/16 14:03,8eef8e5d5119d23d259264485fce706df2411e52,Gootkit C&C
12/18/16 9:58,dc441ed1e1335b90451ccd046b8373e73afcb097,Quakbot C&C
12/18/16 9:55,15295cb44d4d41537526f8c6ebcacae1ebd43d4b,Dridex C&C
12/18/16 9:55,cec3a8ffa861ca556fcc590472acb8c80465b0f5,Dridex C&C
12/18/16 9:55,82a34db6eb6f1fa2d6383ff0d2675f096ba6bc1b,Dridex C&C
12/18/16 8:47,68dec51d9d27fdd6efc57bb5581b54243fb60aeb,Malware C&C
12/17/16 10:50,346ff72994504549d53f733734dc5df3881718a0,Dridex C&C
12/17/16 10:50,0ac6ec9453c687b183697cccb84155d14699c513,Dridex C&C
12/17/16 8:53,699ae29fd30a7723a696578b4b8ffe089ead8e9b,Gootkit C&C
12/16/16 9:11,06529c2fd241d905ab19dfa0fa758d51950e3c35,Gootkit C&C
12/16/16 8:19,f457078aca7b2b936f2a91870c7729aed613fb80,TrickBot C&C
12/15/16 14:11,4273d103c5fec2ede6f9cad092a83417a43fe741,Gozi C&C
12/15/16 12:19,c3e17edee4986cb63bbed85720c94e0fa2841011,Gootkit C&C
12/14/16 16:37,63c76685710202301efa88af60373216a636a9eb,Gozi MITM
12/14/16 16:21,5d406e44b890d6855c44fae388bca3bd828ac7ff,Malware C&C
12/14/16 10:06,0f073d24a67637f427e74b2fa1ff5bbc42c4c157,TorrentLocker C&C
12/14/16 8:40,e18da4f148058c7770370192fcf0c9e18100c79e,Gootkit C&C
12/14/16 8:04,1d99bb4724514e2a87f5ddde8c81a803c504accf,Chthonic C&C
12/12/16 15:22,c1b9b0e715788e6545296514e5b0e7c1d3c91565,Chthonic MITM
12/12/16 8:45,37830c935a7dba47513e24b5792bdecbfadf2a73,TorrentLocker C&C
12/12/16 6:48,04bbff19be2eb08cb70d02f13c0a360c716a8196,TrickBot C&C
12/11/16 10:29,8317a85eaf39ec5a6f0380a3b9744b8e3ff3abe6,TorrentLocker C&C
12/10/16 16:20,315336e7513eba5b06736495cabccce94c58f8d0,Gootkit C&C
12/9/16 10:26,92423f824a666d95b12e63a56efde3ccc1ae7fc7,Dridex C&C
12/9/16 10:26,435c84f8dbf9dfc192383813701bf1caf827fdbf,Dridex C&C
12/9/16 10:26,a3a7dc38b90f718d3b34ea0fc6bec39c8f2f7a8c,Dridex C&C
12/7/16 10:19,37f5caec6916965a7f9c2a4d2622334ae5f14c3a,Chthonic C&C
12/7/16 10:07,7cfe275ceae4245c73e08763124d17ccaa19bf44,Vawtrak C&C
12/7/16 10:04,c4d608de17a85769eda8b3aeb3adea6a58f21107,Gootkit C&C
12/5/16 7:54,89219d47b3389765be1294c8076a5694871f6799,Gozi MITM
12/3/16 10:03,c611655c84ac0749bd8105ea3dec1f4cdf148fb5,TorrentLocker C&C
12/3/16 9:54,1210c3324a067448d47ad198084d7a04b15fbb39,Vawtrak C&C
12/3/16 9:54,1592d6bd7a9677d4b6b33068e53fadea15f8c793,Vawtrak C&C
12/3/16 9:50,a8a119832702691ab0a7b0fc6a42427aa297d748,Chthonic C&C
12/3/16 9:35,5381adcf3c17b7f862281a5a08920692e50c45f4,Dridex C&C
12/3/16 9:35,3b763cd8d1961ea985d5bb884aeff66e51e62a40,Dridex C&C
12/3/16 9:34,ce31c707fe042fff0dcb553eaf27039f1cddb7e6,Dridex C&C
12/2/16 7:15,bf1daf81ab7bc7a153ceef911c095edc3fbafc99,Vawtrak C&C
12/1/16 16:35,26f2615d18e3900b1a72b41ea55b8c20ef7bda66,TorrentLocker C&C
12/1/16 16:32,c8bfc445d133d9c3a6e4606f105e0dd8b19948a3,Gootkit C&C
12/1/16 14:22,d125063788107c4275be9fade697bf031f3190ee,Chthonic C&C
12/1/16 11:31,b7a4743e885675b9ac54f73b4217ef60da84f73a,Flokibot C&C
12/1/16 11:24,c3d4aef8809519b14077adb70f7b520b8533d569,Vawtrak C&C
12/1/16 10:59,371c66be0eb45d10627faf8dc3868300c30793ed,TorrentLocker C&C
11/29/16 7:01,da2995e5f55a17e810508d5f0f395b5e92506442,ZeuS C&C
11/28/16 13:39,d0118b325dd07eef250f15d6a02ad16892ac1f0a,Gozi MITM
11/28/16 13:37,f53aef639e10d84e0a1ed5669c94e4f06dd45332,Gozi MITM
11/28/16 8:20,1eef63b91afaadd5a510cfb67d3d1ea33af18c49,Chthonic C&C
11/27/16 8:56,91e05ef0663bdfd9693a5c68735a4b7be13c941e,TrickBot C&C
11/26/16 10:48,d2074387b1d975fe5255f5285e1c754d95095a24,Chthonic C&C
11/26/16 9:58,c13f38a385f237978e7793ae928b45bae5c93d58,Vawtrak C&C
11/26/16 9:58,930be326b1335b0ce83f0b2d60391009c9d44684,Vawtrak C&C
11/26/16 9:13,2de8c19900140ce5ee9e82447d008e69cbdc8f8e,TorrentLocker C&C
11/24/16 8:09,a80f80724722cd774b80388f4b853ec5d4270ef3,Flokibot C&C
11/24/16 7:41,8b14044f38674150ab70e8744f1dcd039a9c4098,TorrentLocker C&C
11/23/16 19:07,1da25557d55cb91fb25d3d25ab2bf6d812658c2b,Gozi MITM
11/23/16 19:07,bf09468528ef6019e332780473d272e2a9122fc4,Gozi MITM
11/23/16 18:45,b604c821ae0f81ab9b0e9fc4318db5e09220204e,Gootkit C&C
11/23/16 15:40,d212e26514301923dd7ecbb56eeb8fa5c5277478,TrickBot C&C
11/21/16 14:44,fb077240f0334c487413564509f32a251a94e703,Gozi MITM
11/21/16 14:34,a3c23a7781772d9f9df95dae22cf3aa2d1820aab,Dridex C&C
11/21/16 11:09,0c6d3721e9b4ba3bbac4617b34f0f0ff75f88e72,Tuhkit C&C
11/21/16 9:14,7f9b36d5678ba5c7eb1a1ac4f1ff59e10046a674,Vawtrak C&C
11/21/16 9:14,606070e1721179adfcc7d2a9ca96b8acd6f02049,Vawtrak C&C
11/21/16 9:08,235b673cf750b75b971b45c867f1f6aa23c584ac,Vawtrak C&C
11/21/16 9:08,fc7f30cad7f606e5212016a358cf1dced3f79c5e,Vawtrak C&C
11/21/16 9:08,1f0eddff3174fe3ebcfa4c625fe9f619a58e282e,Vawtrak C&C
11/19/16 17:58,364b8917a3e1afca0796d02d4384fd5741cd9593,Chthonic C&C
11/19/16 8:23,4e0c78385eabdae8ec84329fee838d446c2bea08,TrickBot C&C
11/19/16 8:23,97142ab7ff130a3dfc8cb57de1a1f2a01593c42b,Dridex C&C
11/19/16 8:23,cef4c2038101231156b0593fe20a40e313275a07,Dridex C&C
11/19/16 8:22,6ac05718a0ab32b0c5df219adf810ac4cfc77083,Dridex C&C
11/19/16 8:22,285946b15d55b97c25eecffa22bc2e4247ab405d,Dridex C&C
11/19/16 8:16,2bbf9389f2b625b46d747755c9e1f0c331fa377c,TorrentLocker C&C
11/19/16 8:07,901f02c25e0508884149cea277717028da2fa6ce,Chthonic C&C
11/19/16 8:06,8bc266f7bbf42448e87cbff1567a65e60847df34,Gootkit C&C
11/18/16 10:04,4964a6d2e876a5adc3769d9298f5c07714091cf1,Malware C&C
11/18/16 8:45,142ef214dcacd78383d86f20a991e539a62c90ca,Gootkit C&C
11/17/16 17:05,3ba9318686327d793834f165964bbd6e354aa74d,Vawtrak C&C
11/17/16 17:05,e28dd9914a5a18e5c083dbf8291f018faba09fc0,Vawtrak C&C
11/16/16 19:06,91ca400a836a85a395a3d525ee963c4619ad4dcb,Dridex C&C
11/16/16 19:00,38dc61760565a70562592833b6767e05c3801d95,Dridex C&C
11/16/16 13:06,befc88848e203fdc465c0fca03c3f6e40ee4305c,TorrentLocker C&C
11/15/16 14:56,25d2222be72191de03ccda98c13b1bb7a6cf2810,Dridex C&C
11/15/16 14:56,c41f277c6495b299ae1bd028a0a57fc17b6042de,Dridex C&C
11/15/16 14:56,6e48d8f576b137a6b3228828370d77b21ef88adc,Dridex C&C
11/14/16 15:41,4847f7e2656e03ae02f3c2cd9897640fa1b8bda7,Chthonic MITM
11/14/16 11:07,5be56e0660a001a12c8ef250ff86369c50ca73a8,Sofacy C&C
11/14/16 9:06,37f7d3a0f5acac3169e6dfb0f0f925f95fed4be6,Malware C&C
11/14/16 8:51,b7fb6058e5fc1df08a13b6f2ac8b0eda4ca1a2db,Chthonic C&C
11/11/16 10:58,5176d7ea820b96f766b23c17c366ac4d950e37c1,FindPOS C&C
11/11/16 8:44,a932b9ecdedcdbb309dddf384e54ec9a7241307b,Gozi MITM
11/9/16 18:06,b4a73b854389dbe35eca2cc2a1ea7f63348a7a67,Gootkit C&C
11/7/16 16:17,e96b2c0d3541ce678ae2e1a95b1abd938f40dec6,Gozi MITM
11/6/16 16:19,d7654759a4b088414b0575e57508b04883d3c0e6,Gozi MITM
11/5/16 7:26,fd028dcbdf0df69d701fca558bb30a8848ad4f3e,Gootkit C&C
11/3/16 14:44,258e17050ee9f57dd9921b64808e7f40cda239ad,Gozi MITM
11/3/16 14:43,85cb9ec8ced5761d1248cda65cadad100b7d02e8,Gozi MITM
11/3/16 14:31,c0f638e3dc2834197b56ceb2aac3db74aa332f3d,Gozi MITM
11/2/16 7:41,5ac3ac0572133589a8929680c8bd4888de9a6402,Gozi MITM
11/2/16 6:13,2c8ed10a087bd1809646482b07435b82297993f0,Vawtrak C&C
11/2/16 6:13,984b3c4ef83e14ed69ff2f6a4463031271e65a86,Vawtrak C&C
11/1/16 13:28,8a189ef3c949c38ba238103efff4e17a39b9c3df,TorrentLocker C&C
11/1/16 8:54,198c4b5852d21b425acb05daa590d409f3a54a65,Vawtrak C&C
11/1/16 8:54,98a6d68d800405d033921024b37d54510c72c4ce,Vawtrak C&C
10/31/16 10:11,9275d52740c0b01ce952323d0f5368d78a74ffbf,TrickBot C&C
10/31/16 10:11,69d69d6deec4efa2c8ea37698d1570b6a03cce0a,TrickBot C&C
10/31/16 6:36,0fa94b0319b7952e809e2fa084d36a9ebc428add,ZeuS C&C
10/31/16 6:35,3e0609e875693c68a07ada48b68c8ed4a7ca96ef,ZeuS C&C
10/30/16 11:58,0c1aabeb94f43580ef47b5b43d9424db1ff4661d,ZeuS C&C
10/30/16 8:55,6d5f3cc22e17cd61cf7c08224d3740cc34dda8a1,Vawtrak C&C
10/30/16 8:55,7c1cdfad432163480d483d7663117861e7ee84ad,Vawtrak C&C
10/29/16 7:48,373a97ff1673029d1daf67253707dd89d61f2f13,ZeuS C&C
10/28/16 13:41,5d47e102ad3ac8ff5910aa411ca5520482b4f05f,Gootkit C&C
10/28/16 13:00,2dee941df3dd2f65481ff4618dcd152f986afab6,Dridex C&C
10/27/16 11:08,0cf710e33d3e4a572dcba9763d92e65b5d9caf57,Gootkit C&C
10/27/16 10:22,3250841f19dedd734b530de21857b99dfe9df057,Dridex C&C
10/27/16 10:22,6538fb5f1e712485d256040c21946c35d51e6244,Dridex C&C
10/27/16 9:28,63c6b854daa6b2ae7f355d2403f6e128404e9a58,Vawtrak C&C
10/27/16 7:43,3c875da14a71bc660bb7c90db79aaa69c76fd0e0,Gootkit C&C
10/27/16 5:32,eb944fc0ca0725d7fcade853082c1a925dc13e6b,Gozi MITM
10/27/16 5:21,08efc758d8405f77a909d87e60f6eef4e0a92a6e,Gozi MITM
10/27/16 4:42,ee78aefc88f0ae97b130341e956997e2ab96b6fb,Gozi MITM
10/26/16 16:32,a23ddcf80df27b98428991155abf8f193f34076b,Gozi MITM
10/26/16 16:30,3ac4b46c14a06108e5cc50f2f5e869b56ae7bf10,Gozi MITM
10/26/16 14:53,f4d0e0cf532af45c502f64d18471ad76189f4a33,Vawtrak C&C
10/26/16 14:51,3cccaf276c8f31452a9a44c8d2aeea649a92b675,ZeuS C&C
10/26/16 14:36,6fbcae7b3ffa53def52195e187364adca0030719,Vawtrak C&C
10/26/16 14:33,b0238c547a905bfa119c4e8baccaeacf36491ff6,Ransomware C&C
10/26/16 12:26,0072b7ec6972e149aa68ed300eb4acb527b03190,Gozi MITM
10/26/16 11:08,cade0ed9c0b09a241694f93ee51b6facbc671230,Dridex C&C
10/26/16 11:08,2aa1c1bfcc8d4b6a04f20f80a89b6419eacfc50a,Dridex C&C
10/26/16 11:08,38ef17d3c7a11ae05ef78b9b4b42dfa13b6992b2,Dridex C&C
10/26/16 7:14,c306f567cd3deb0d8cf493f1b3e147b91f2ebef3,Gootkit C&C
10/26/16 4:46,08dd0a1c63323b216e9f20c131604988431b9c07,Gozi MITM
10/25/16 16:29,a7dd849991491989559600d8c82c155bb60cb2d6,Gozi MITM
10/25/16 10:41,809eccb2e416b827d452d53793ecbf8c28e32884,Gootkit C&C
10/25/16 10:13,1e5ea2749884d3aac805979eadd0e45f9848a95b,Gootkit C&C
10/25/16 9:58,3732abdae5dfb059d920b51a4f99f654411ca6f7,Gootkit C&C
10/25/16 9:19,f778c57a703a49c5a55fa1ad06810067c403fae9,Shifu C&C
10/25/16 9:17,b605c666e19d5dbc06f573a41f3594d1c931faf1,ZeuS C&C
10/25/16 7:01,3e6cbe851e17c272ea39d039333036dabaf41467,Gozi MITM
10/25/16 4:39,34694667c5bd2fbf3c534447c73fb3cf1add88f7,Gozi MITM
10/24/16 14:28,c701fa6cfebc577a6c20f7745c85a9938507b8a3,TorrentLocker C&C
10/24/16 13:48,98d73d5a9c5d1e72b62ef9add756c8561339f78f,Gozi MITM
10/24/16 13:25,82c0a97f058893a77f8a2a27bb75b5fb7ad230ac,ZeuS C&C
10/24/16 12:41,8f2be1bb913b54a168c0394affc674272eda9eeb,Vawtrak C&C
10/24/16 12:40,3c9bb44480fad3577c516b21869f784b1043bd21,Vawtrak C&C
10/24/16 12:18,18a105f3f62e52e24714493e382b00b93070077b,Quakbot C&C
10/24/16 12:18,d9ee1ebc5d05647e9e57c9805a2dc8565c5c60f6,Quakbot C&C
10/24/16 12:18,0dec05bb548cb8412f83b425fd082206b28f87b5,Quakbot C&C
10/24/16 12:18,773bb121214696294101a73318fe30bfc32c2dcf,Quakbot C&C
10/24/16 12:18,c4cb7f0d4f658f71c3b132f2730659da60daaeac,Quakbot C&C
10/24/16 12:12,06c4e1ee5164ca3ed01842d591e39dc2644ec026,Dridex C&C
10/24/16 12:08,b6c30a7e5997398014cbb41d0c5eca4452555490,Gootkit C&C
10/19/16 9:26,9d863fcb327ad4411841ee0713293ea4a52adf95,Vawtrak C&C
10/19/16 9:26,6e0378b98e8bb4ea8edc154f2c829428704a9839,Vawtrak C&C
10/18/16 12:25,2a5d840ba99228082bf70aa8ae416ffd4f868051,ZeuS C&C
10/17/16 12:44,6800af01d6a5b83dc3e8c8d649101f7872719fce,Gozi MITM
10/17/16 11:52,5fcb5b418f779a542b7148f2ddea211495787733,ZeuS C&C
10/15/16 17:19,572efc1d71cb6a4911c14393f1825857793a1869,Gootkit C&C
10/14/16 11:13,e03e335629b882f1f03f091123511eaa3fc2d6b1,Gootkit C&C
10/14/16 9:46,2e1674f9284dda60a0b48354a1551794c653b8a8,TorrentLocker C&C
10/14/16 9:45,4ba1e8855b47ce1619e2baef19dbce1df5b3eb2c,TorrentLocker C&C
10/13/16 10:41,0d195d036ffc65bffe0bcf2e82da6b83a61fb577,Gozi MITM
10/13/16 10:39,70b6d3cddce250cf83fb8a654eef93c2143dc9ac,Gozi MITM
10/13/16 8:06,c521a90a4efb85b554b7d47f54ca4bd3575d494a,Gozi MITM
10/7/16 14:31,e83cd5fe7773098a661b182ed0049c7e4bce2aaa,Android Exobot C&C
10/7/16 4:51,dcbe920e3d0cba40be80fba5e23a6b4f9a706dd4,TorrentLocker C&C
10/6/16 5:31,4cf13433ad8784cae053fe51a38643a8b5dc2b3e,TorrentLocker C&C
10/5/16 6:15,ac246ed0693db3a73cafc7305c8b0cba297be00a,Gozi MITM
10/4/16 15:05,de8019406cb50a7c5382ed8c86cb468b06ee6e24,TorrentLocker C&C
10/4/16 14:02,553d9a71e81a6be3b6a2c2a07c6e80c92111b9f3,Gozi MITM
10/4/16 7:56,55004483a0ff8aceb9e1c65df40761d7457663ad,Chthonic C&C
10/4/16 7:47,17e893b0cf4d25745a47099cc3147bdcf5f2b4eb,Gozi MITM
10/4/16 5:52,552d2348f101374db7d9a3249f4fd9a37f5270cf,TorrentLocker C&C
10/2/16 11:48,ff5fe9e1d19249075700c693ecaef4655d2b8a56,Gozi MITM
10/2/16 11:40,57002fe49a07396a81b0587c912918103301c1d8,Gozi MITM
10/2/16 11:40,517dc3d22b16882d5ccfbd79b9273f6bd378f3a5,Gozi MITM
10/2/16 11:13,c220d20495403225aabacb660587e25551839eef,TorrentLocker C&C
10/2/16 7:50,27bb8d2c446dfcfee4654079ef8f00b0afdbc333,Quakbot C&C
9/29/16 18:00,68d12ad4891c064eacebe6ecd6a8a0e9da552a6e,Gozi MITM
9/29/16 17:56,f3048c399ba2cb704a78f9149585b35bee6f63c1,Gozi MITM
9/29/16 12:58,7516f70cb9a1d4f2f3a57156771c707d045cf143,Gootkit C&C
9/29/16 12:29,4d47e2a19fd90192dc3b2d1789a060372bc5cd48,Quakbot C&C
9/29/16 12:29,46edd8d44951650a5be5aea5fed3914cdf5a3ad0,Quakbot C&C
9/29/16 12:29,d9dd7d1e3816830695bc3e532f35eab264ece7a8,Quakbot C&C
9/29/16 12:15,9a6fa1bde6bad75c55178197b8123cc4ed658f50,Dridex C&C
9/29/16 9:29,e58f32e9101b928fa98ab0f70cd9b5846813b523,TorrentLocker C&C
9/28/16 10:58,4b9666f5cd808a825f222d3fb57d28c30b3053f7,Gozi MITM
9/28/16 10:55,71cd32bd1607f6d0eefec3e33a725af89cb25b64,Gozi MITM
9/28/16 7:58,bb53aa5ac3ec91522ba6fa32b6d19e0d16630c8a,TorrentLocker C&C
9/27/16 9:51,a2d82bdd7dc3ab6a3d48198953cb131dab8717a0,Dridex C&C
9/27/16 9:51,ee539b1e90a8db4d00793bef1f1dc57e5aba9706,Dridex C&C
9/27/16 9:51,e55c476b3b8abd1567491aa93913410a9bb9be62,Dridex C&C
9/25/16 8:18,cfb171e903186d969dc28750bbf777c4ee4861f6,Gootkit C&C
9/25/16 8:09,021c92b4d46dbc31589b3db97735db8bf51ad65a,Gootkit C&C
9/25/16 7:57,2991b587994bcffa5695214345bd8c8245d7786c,TorrentLocker C&C
9/24/16 13:07,3a4354d20178a5c40b21b52d61767927358bafb8,Gozi MITM
9/24/16 12:27,11d434332185c51df1480de724e313d0fa5d5044,Gozi MITM
9/23/16 18:03,802b2540c430c81590818ff874e7e3e3536c5d50,Gozi MITM
9/23/16 15:02,a682a315b3eac475eda19648066e99f6eaf2788f,Gozi MITM
9/23/16 10:15,b0db1593330c1b527305f4141eff5549b8e0c4c9,Gozi MITM
9/23/16 10:05,5a5d28918cc144bfb4a31f5c9260e3d40d6b811d,Gootkit C&C
9/22/16 10:18,9e7c035ad3c44c15a43be67a85c1eee58651fe70,Qadars MITM
9/22/16 8:15,8b3191e6a74e86db8865a595ab65ac3d0f825e10,Quakbot C&C
9/21/16 16:18,5702ce821067443f1622c5c645ef6be9a483fc94,Silon MITM
9/21/16 13:22,89be3a840c2d1896e44f151482e52e932fd02b9f,TorrentLocker C&C
9/21/16 10:33,a004c450e0635d21aff4422ddd80c75132dae8f3,Marcher C&C
9/21/16 10:07,3ae650b78c594af07df9ddac87dd89875c0d7f30,Gozi MITM
9/21/16 10:06,be54dd01df9eac6ba64173e4f0fd9ed1b6b54907,Gozi MITM
9/20/16 11:03,33c3d1f2647624cadda3f0f986084108bb2a941b,Gootkit C&C
9/20/16 10:25,7d2ee42f4f0a70863a3c8d045999524bd22f62bc,Gootkit C&C
9/20/16 7:37,dac47f90f2fc45c27264d8a21e38db90f87da5b4,Gozi MITM
9/18/16 10:00,e7521b90c0f9759db4dfff47536e2ad6bafbe849,Gozi MITM
9/18/16 9:57,8d3017f43b441dc6abd61ee22abf93ef9fd98c5d,Gozi MITM
